Time(s),Frequency(Hz)
3.473437500000000000e+01,1.280000000000000000e+02
3.473632812500000000e+01,2.560000000000000000e+02
3.473828125000000000e+01,5.120000000000000000e+02
3.474023437500000000e+01,6.400000000000000000e+02
3.474218750000000000e+01,2.560000000000000000e+02
3.474414062500000000e+01,2.560000000000000000e+02
3.474609375000000000e+01,2.560000000000000000e+02
3.474804687500000000e+01,2.560000000000000000e+02
3.475000000000000000e+01,2.560000000000000000e+02
3.475195312500000000e+01,3.840000000000000000e+02
3.475390625000000000e+01,3.840000000000000000e+02
3.475585937500000000e+01,2.560000000000000000e+02
3.475781250000000000e+01,2.560000000000000000e+02
3.475976562500000000e+01,2.560000000000000000e+02
3.476171875000000000e+01,2.560000000000000000e+02
3.476367187500000000e+01,2.560000000000000000e+02
3.476562500000000000e+01,2.560000000000000000e+02
3.476757812500000000e+01,3.840000000000000000e+02
3.476953125000000000e+01,0.000000000000000000e+00
3.477148437500000000e+01,8.960000000000000000e+02
3.477343750000000000e+01,8.960000000000000000e+02
3.477539062500000000e+01,8.960000000000000000e+02
3.477734375000000000e+01,8.960000000000000000e+02
3.477929687500000000e+01,1.024000000000000000e+03
3.478125000000000000e+01,7.680000000000000000e+02
3.478320312500000000e+01,6.400000000000000000e+02
3.478515625000000000e+01,2.560000000000000000e+02
3.478710937500000000e+01,2.560000000000000000e+02
3.478906250000000000e+01,0.000000000000000000e+00
3.479101562500000000e+01,7.680000000000000000e+02
3.479296875000000000e+01,1.280000000000000000e+02
3.479492187500000000e+01,2.560000000000000000e+02
3.479687500000000000e+01,3.840000000000000000e+02
3.479882812500000000e+01,3.840000000000000000e+02
3.480078125000000000e+01,5.120000000000000000e+02
3.480273437500000000e+01,1.280000000000000000e+02
3.480468750000000000e+01,2.560000000000000000e+02
3.480664062500000000e+01,2.560000000000000000e+02
3.480859375000000000e+01,3.840000000000000000e+02
3.481054687500000000e+01,2.560000000000000000e+02
3.481250000000000000e+01,1.280000000000000000e+02
3.481445312500000000e+01,0.000000000000000000e+00
3.481640625000000000e+01,2.560000000000000000e+02
3.481835937500000000e+01,1.280000000000000000e+02
3.482031250000000000e+01,1.280000000000000000e+02
3.482226562500000000e+01,2.560000000000000000e+02
3.482421875000000000e+01,2.560000000000000000e+02
3.482617187500000000e+01,2.560000000000000000e+02
3.482812500000000000e+01,2.560000000000000000e+02
3.483007812500000000e+01,3.840000000000000000e+02
3.483203125000000000e+01,2.560000000000000000e+02
3.483398437500000000e+01,5.120000000000000000e+02
3.483593750000000000e+01,1.280000000000000000e+02
3.483789062500000000e+01,2.560000000000000000e+02
3.483984375000000000e+01,2.560000000000000000e+02
3.484179687500000000e+01,3.840000000000000000e+02
3.484375000000000000e+01,3.840000000000000000e+02
3.484570312500000000e+01,0.000000000000000000e+00
3.484765625000000000e+01,1.280000000000000000e+02
3.484960937500000000e+01,2.560000000000000000e+02
3.485156250000000000e+01,1.280000000000000000e+02
3.485351562500000000e+01,1.280000000000000000e+02
3.485546875000000000e+01,3.840000000000000000e+02
3.485742187500000000e+01,2.560000000000000000e+02
3.485937500000000000e+01,2.560000000000000000e+02
3.486132812500000000e+01,2.560000000000000000e+02
3.486328125000000000e+01,1.280000000000000000e+02
3.486523437500000000e+01,3.840000000000000000e+02
3.486718750000000000e+01,3.840000000000000000e+02
3.486914062500000000e+01,3.840000000000000000e+02
3.487109375000000000e+01,7.680000000000000000e+02
3.487304687500000000e+01,2.560000000000000000e+02
3.487500000000000000e+01,1.152000000000000000e+03
3.487695312500000000e+01,1.152000000000000000e+03
3.487890625000000000e+01,3.840000000000000000e+02
3.488085937500000000e+01,0.000000000000000000e+00
3.488281250000000000e+01,1.280000000000000000e+02
3.488476562500000000e+01,6.400000000000000000e+02
3.488671875000000000e+01,2.560000000000000000e+02
3.488867187500000000e+01,2.560000000000000000e+02
3.489062500000000000e+01,2.560000000000000000e+02
3.489257812500000000e+01,1.280000000000000000e+02
3.489453125000000000e+01,1.280000000000000000e+02
3.489648437500000000e+01,3.840000000000000000e+02
3.489843750000000000e+01,3.840000000000000000e+02
3.490039062500000000e+01,3.840000000000000000e+02
3.490234375000000000e+01,1.280000000000000000e+02
3.490429687500000000e+01,0.000000000000000000e+00
3.490625000000000000e+01,1.280000000000000000e+02
3.490820312500000000e+01,2.560000000000000000e+02
3.491015625000000000e+01,2.560000000000000000e+02
3.491210937500000000e+01,2.560000000000000000e+02
3.491406250000000000e+01,2.560000000000000000e+02
3.491601562500000000e+01,2.560000000000000000e+02
3.491796875000000000e+01,2.560000000000000000e+02
3.491992187500000000e+01,2.560000000000000000e+02
3.492187500000000000e+01,2.560000000000000000e+02
3.492382812500000000e+01,2.560000000000000000e+02
3.492578125000000000e+01,2.560000000000000000e+02
3.492773437500000000e+01,2.560000000000000000e+02
3.492968750000000000e+01,2.560000000000000000e+02
3.493164062500000000e+01,2.560000000000000000e+02
3.493359375000000000e+01,2.560000000000000000e+02
3.493554687500000000e+01,2.560000000000000000e+02
3.493750000000000000e+01,2.560000000000000000e+02
3.493945312500000000e+01,2.560000000000000000e+02
3.494140625000000000e+01,2.560000000000000000e+02
3.494335937500000000e+01,2.560000000000000000e+02
3.494531250000000000e+01,2.560000000000000000e+02
3.494726562500000000e+01,2.560000000000000000e+02
3.494921875000000000e+01,3.840000000000000000e+02
3.495117187500000000e+01,5.120000000000000000e+02
3.495312500000000000e+01,3.840000000000000000e+02
3.495507812500000000e+01,2.560000000000000000e+02
3.495703125000000000e+01,2.560000000000000000e+02
3.495898437500000000e+01,2.560000000000000000e+02
3.496093750000000000e+01,3.840000000000000000e+02
3.496289062500000000e+01,3.840000000000000000e+02
3.496484375000000000e+01,5.120000000000000000e+02
3.496679687500000000e+01,2.560000000000000000e+02
3.496875000000000000e+01,2.560000000000000000e+02
3.497070312500000000e+01,2.560000000000000000e+02
3.497265625000000000e+01,8.960000000000000000e+02
3.497460937500000000e+01,1.280000000000000000e+02
3.497656250000000000e+01,1.280000000000000000e+02
3.497851562500000000e+01,1.280000000000000000e+02
3.498046875000000000e+01,2.560000000000000000e+02
3.498242187500000000e+01,3.840000000000000000e+02
3.498437500000000000e+01,5.120000000000000000e+02
3.498632812500000000e+01,1.280000000000000000e+02
3.498828125000000000e+01,2.560000000000000000e+02
3.499023437500000000e+01,2.560000000000000000e+02
3.499218750000000000e+01,2.560000000000000000e+02
3.499414062500000000e+01,2.560000000000000000e+02
3.499609375000000000e+01,2.560000000000000000e+02
3.499804687500000000e+01,2.560000000000000000e+02
3.500000000000000000e+01,2.560000000000000000e+02
3.500195312500000000e+01,1.280000000000000000e+02
3.500390625000000000e+01,1.280000000000000000e+02
3.500585937500000000e+01,6.400000000000000000e+02
3.500781250000000000e+01,6.400000000000000000e+02
3.500976562500000000e+01,3.840000000000000000e+02
3.501171875000000000e+01,5.120000000000000000e+02
3.501367187500000000e+01,5.120000000000000000e+02
3.501562500000000000e+01,2.560000000000000000e+02
3.501757812500000000e+01,2.560000000000000000e+02
3.501953125000000000e+01,3.840000000000000000e+02
3.502148437500000000e+01,6.400000000000000000e+02
3.502343750000000000e+01,6.400000000000000000e+02
3.502539062500000000e+01,6.400000000000000000e+02
3.502734375000000000e+01,5.120000000000000000e+02
3.502929687500000000e+01,2.560000000000000000e+02
3.503125000000000000e+01,2.560000000000000000e+02
3.503320312500000000e+01,2.560000000000000000e+02
3.503515625000000000e+01,2.560000000000000000e+02
3.503710937500000000e+01,2.560000000000000000e+02
3.503906250000000000e+01,2.560000000000000000e+02
3.504101562500000000e+01,2.560000000000000000e+02
3.504296875000000000e+01,2.560000000000000000e+02
3.504492187500000000e+01,2.560000000000000000e+02
3.504687500000000000e+01,5.120000000000000000e+02
3.504882812500000000e+01,6.400000000000000000e+02
3.505078125000000000e+01,1.280000000000000000e+02
3.505273437500000000e+01,1.280000000000000000e+02
3.505468750000000000e+01,1.280000000000000000e+02
3.505664062500000000e+01,2.560000000000000000e+02
3.505859375000000000e+01,3.840000000000000000e+02
3.506054687500000000e+01,3.840000000000000000e+02
3.506250000000000000e+01,2.560000000000000000e+02
3.506445312500000000e+01,2.560000000000000000e+02
3.506640625000000000e+01,6.400000000000000000e+02
3.506835937500000000e+01,7.680000000000000000e+02
3.507031250000000000e+01,5.120000000000000000e+02
3.507226562500000000e+01,5.120000000000000000e+02
3.507421875000000000e+01,1.280000000000000000e+02
3.507617187500000000e+01,1.280000000000000000e+02
3.507812500000000000e+01,2.560000000000000000e+02
3.508007812500000000e+01,2.560000000000000000e+02
3.508203125000000000e+01,5.120000000000000000e+02
3.508398437500000000e+01,6.400000000000000000e+02
3.508593750000000000e+01,0.000000000000000000e+00
3.508789062500000000e+01,1.280000000000000000e+02
3.508984375000000000e+01,5.120000000000000000e+02
3.509179687500000000e+01,3.840000000000000000e+02
3.509375000000000000e+01,2.560000000000000000e+02
3.509570312500000000e+01,1.280000000000000000e+02
3.509765625000000000e+01,1.280000000000000000e+02
3.509960937500000000e+01,2.560000000000000000e+02
3.510156250000000000e+01,2.560000000000000000e+02
3.510351562500000000e+01,2.560000000000000000e+02
3.510546875000000000e+01,2.560000000000000000e+02
3.510742187500000000e+01,2.560000000000000000e+02
3.510937500000000000e+01,5.120000000000000000e+02
3.511132812500000000e+01,5.120000000000000000e+02
3.511328125000000000e+01,2.560000000000000000e+02
3.511523437500000000e+01,2.560000000000000000e+02
3.511718750000000000e+01,2.560000000000000000e+02
3.511914062500000000e+01,3.840000000000000000e+02
3.512109375000000000e+01,8.960000000000000000e+02
3.512304687500000000e+01,7.680000000000000000e+02
3.512500000000000000e+01,1.280000000000000000e+02
3.512695312500000000e+01,0.000000000000000000e+00
3.512890625000000000e+01,6.400000000000000000e+02
3.513085937500000000e+01,6.400000000000000000e+02
3.513281250000000000e+01,6.400000000000000000e+02
3.513476562500000000e+01,7.680000000000000000e+02
3.513671875000000000e+01,6.400000000000000000e+02
3.513867187500000000e+01,6.400000000000000000e+02
3.514062500000000000e+01,1.280000000000000000e+02
3.514257812500000000e+01,2.560000000000000000e+02
3.514453125000000000e+01,3.840000000000000000e+02
3.514648437500000000e+01,7.680000000000000000e+02
3.514843750000000000e+01,5.120000000000000000e+02
3.515039062500000000e+01,5.120000000000000000e+02
3.515234375000000000e+01,2.560000000000000000e+02
3.515429687500000000e+01,2.560000000000000000e+02
3.515625000000000000e+01,2.560000000000000000e+02
3.515820312500000000e+01,2.560000000000000000e+02
3.516015625000000000e+01,2.560000000000000000e+02
3.516210937500000000e+01,2.560000000000000000e+02
3.516406250000000000e+01,1.280000000000000000e+02
3.516601562500000000e+01,1.280000000000000000e+02
3.516796875000000000e+01,2.560000000000000000e+02
3.516992187500000000e+01,3.840000000000000000e+02
3.517187500000000000e+01,2.560000000000000000e+02
3.517382812500000000e+01,2.560000000000000000e+02
3.517578125000000000e+01,2.560000000000000000e+02
3.517773437500000000e+01,2.560000000000000000e+02
3.517968750000000000e+01,0.000000000000000000e+00
3.518164062500000000e+01,5.120000000000000000e+02
3.518359375000000000e+01,5.120000000000000000e+02
3.518554687500000000e+01,5.120000000000000000e+02
3.518750000000000000e+01,2.560000000000000000e+02
3.518945312500000000e+01,2.560000000000000000e+02
3.519140625000000000e+01,2.560000000000000000e+02
3.519335937500000000e+01,6.400000000000000000e+02
3.519531250000000000e+01,5.120000000000000000e+02
3.519726562500000000e+01,5.120000000000000000e+02
3.519921875000000000e+01,6.400000000000000000e+02
3.520117187500000000e+01,6.400000000000000000e+02
3.520312500000000000e+01,2.560000000000000000e+02
3.520507812500000000e+01,2.560000000000000000e+02
3.520703125000000000e+01,2.560000000000000000e+02
3.520898437500000000e+01,8.960000000000000000e+02
3.521093750000000000e+01,1.280000000000000000e+02
3.521289062500000000e+01,1.280000000000000000e+02
3.521484375000000000e+01,1.280000000000000000e+02
3.521679687500000000e+01,1.280000000000000000e+02
3.521875000000000000e+01,1.280000000000000000e+02
3.522070312500000000e+01,1.280000000000000000e+02
3.522265625000000000e+01,2.560000000000000000e+02
3.522460937500000000e+01,2.560000000000000000e+02
3.522656250000000000e+01,3.840000000000000000e+02
3.522851562500000000e+01,8.960000000000000000e+02
3.523046875000000000e+01,2.560000000000000000e+02
3.523242187500000000e+01,2.560000000000000000e+02
3.523437500000000000e+01,6.400000000000000000e+02
3.523632812500000000e+01,3.840000000000000000e+02
3.523828125000000000e+01,3.840000000000000000e+02
3.524023437500000000e+01,5.120000000000000000e+02
3.524218750000000000e+01,5.120000000000000000e+02
3.524414062500000000e+01,2.560000000000000000e+02
3.524609375000000000e+01,2.560000000000000000e+02
3.524804687500000000e+01,2.560000000000000000e+02
3.525000000000000000e+01,3.840000000000000000e+02
3.525195312500000000e+01,2.560000000000000000e+02
3.525390625000000000e+01,2.560000000000000000e+02
3.525585937500000000e+01,1.280000000000000000e+02
3.525781250000000000e+01,1.280000000000000000e+02
3.525976562500000000e+01,1.280000000000000000e+02
3.526171875000000000e+01,2.560000000000000000e+02
3.526367187500000000e+01,2.560000000000000000e+02
3.526562500000000000e+01,3.840000000000000000e+02
3.526757812500000000e+01,2.560000000000000000e+02
3.526953125000000000e+01,2.560000000000000000e+02
3.527148437500000000e+01,2.560000000000000000e+02
3.527343750000000000e+01,8.960000000000000000e+02
3.527539062500000000e+01,6.400000000000000000e+02
3.527734375000000000e+01,3.840000000000000000e+02
3.527929687500000000e+01,2.560000000000000000e+02
3.528125000000000000e+01,2.560000000000000000e+02
3.528320312500000000e+01,1.280000000000000000e+02
3.528515625000000000e+01,1.280000000000000000e+02
3.528710937500000000e+01,2.560000000000000000e+02
3.528906250000000000e+01,2.560000000000000000e+02
3.529101562500000000e+01,2.560000000000000000e+02
3.529296875000000000e+01,2.560000000000000000e+02
3.529492187500000000e+01,2.560000000000000000e+02
3.529687500000000000e+01,1.280000000000000000e+02
3.529882812500000000e+01,1.280000000000000000e+02
3.530078125000000000e+01,3.840000000000000000e+02
3.530273437500000000e+01,2.560000000000000000e+02
3.530468750000000000e+01,2.560000000000000000e+02
3.530664062500000000e+01,5.120000000000000000e+02
3.530859375000000000e+01,1.280000000000000000e+02
3.531054687500000000e+01,2.560000000000000000e+02
3.531250000000000000e+01,2.560000000000000000e+02
3.531445312500000000e+01,2.560000000000000000e+02
3.531640625000000000e+01,3.840000000000000000e+02
3.531835937500000000e+01,3.840000000000000000e+02
3.532031250000000000e+01,3.840000000000000000e+02
3.532226562500000000e+01,2.560000000000000000e+02
3.532421875000000000e+01,0.000000000000000000e+00
3.532617187500000000e+01,6.400000000000000000e+02
3.532812500000000000e+01,6.400000000000000000e+02
3.533007812500000000e+01,2.560000000000000000e+02
3.533203125000000000e+01,2.560000000000000000e+02
3.533398437500000000e+01,2.560000000000000000e+02
3.533593750000000000e+01,3.840000000000000000e+02
3.533789062500000000e+01,2.560000000000000000e+02
3.533984375000000000e+01,1.280000000000000000e+02
3.534179687500000000e+01,2.560000000000000000e+02
3.534375000000000000e+01,2.560000000000000000e+02
3.534570312500000000e+01,2.560000000000000000e+02
3.534765625000000000e+01,7.680000000000000000e+02
3.534960937500000000e+01,3.840000000000000000e+02
3.535156250000000000e+01,5.120000000000000000e+02
3.535351562500000000e+01,5.120000000000000000e+02
3.535546875000000000e+01,5.120000000000000000e+02
3.535742187500000000e+01,3.840000000000000000e+02
3.535937500000000000e+01,3.840000000000000000e+02
3.536132812500000000e+01,3.840000000000000000e+02
3.536328125000000000e+01,2.560000000000000000e+02
3.536523437500000000e+01,2.560000000000000000e+02
3.536718750000000000e+01,8.960000000000000000e+02
3.536914062500000000e+01,1.280000000000000000e+02
3.537109375000000000e+01,1.280000000000000000e+02
3.537304687500000000e+01,1.280000000000000000e+02
3.537500000000000000e+01,1.280000000000000000e+02
3.537695312500000000e+01,2.560000000000000000e+02
3.537890625000000000e+01,2.560000000000000000e+02
3.538085937500000000e+01,7.680000000000000000e+02
3.538281250000000000e+01,5.120000000000000000e+02
3.538476562500000000e+01,3.840000000000000000e+02
3.538671875000000000e+01,2.560000000000000000e+02
3.538867187500000000e+01,2.560000000000000000e+02
3.539062500000000000e+01,2.560000000000000000e+02
3.539257812500000000e+01,1.280000000000000000e+02
3.539453125000000000e+01,2.560000000000000000e+02
3.539648437500000000e+01,2.560000000000000000e+02
3.539843750000000000e+01,0.000000000000000000e+00
3.540039062500000000e+01,6.400000000000000000e+02
3.540234375000000000e+01,2.560000000000000000e+02
3.540429687500000000e+01,2.560000000000000000e+02
3.540625000000000000e+01,2.560000000000000000e+02
3.540820312500000000e+01,1.280000000000000000e+02
3.541015625000000000e+01,2.560000000000000000e+02
3.541210937500000000e+01,2.560000000000000000e+02
3.541406250000000000e+01,1.280000000000000000e+02
3.541601562500000000e+01,1.280000000000000000e+02
3.541796875000000000e+01,2.560000000000000000e+02
3.541992187500000000e+01,1.024000000000000000e+03
3.542187500000000000e+01,3.840000000000000000e+02
3.542382812500000000e+01,2.560000000000000000e+02
3.542578125000000000e+01,3.840000000000000000e+02
3.542773437500000000e+01,6.400000000000000000e+02
3.542968750000000000e+01,7.680000000000000000e+02
3.543164062500000000e+01,0.000000000000000000e+00
3.543359375000000000e+01,2.560000000000000000e+02
3.543554687500000000e+01,2.560000000000000000e+02
3.543750000000000000e+01,8.960000000000000000e+02
3.543945312500000000e+01,8.960000000000000000e+02
3.544140625000000000e+01,2.560000000000000000e+02
3.544335937500000000e+01,2.560000000000000000e+02
3.544531250000000000e+01,2.560000000000000000e+02
3.544726562500000000e+01,2.560000000000000000e+02
3.544921875000000000e+01,1.280000000000000000e+02
3.545117187500000000e+01,1.280000000000000000e+02
3.545312500000000000e+01,1.280000000000000000e+02
3.545507812500000000e+01,5.120000000000000000e+02
3.545703125000000000e+01,5.120000000000000000e+02
3.545898437500000000e+01,2.560000000000000000e+02
3.546093750000000000e+01,2.560000000000000000e+02
3.546289062500000000e+01,3.840000000000000000e+02
3.546484375000000000e+01,7.680000000000000000e+02
3.546679687500000000e+01,0.000000000000000000e+00
3.546875000000000000e+01,1.280000000000000000e+02
3.547070312500000000e+01,1.280000000000000000e+02
3.547265625000000000e+01,2.560000000000000000e+02
3.547460937500000000e+01,7.680000000000000000e+02
3.547656250000000000e+01,6.400000000000000000e+02
3.547851562500000000e+01,2.560000000000000000e+02
3.548046875000000000e+01,2.560000000000000000e+02
3.548242187500000000e+01,2.560000000000000000e+02
3.548437500000000000e+01,2.560000000000000000e+02
3.548632812500000000e+01,2.560000000000000000e+02
3.548828125000000000e+01,3.840000000000000000e+02
3.549023437500000000e+01,5.120000000000000000e+02
3.549218750000000000e+01,1.280000000000000000e+02
3.549414062500000000e+01,2.560000000000000000e+02
3.549609375000000000e+01,2.560000000000000000e+02
3.549804687500000000e+01,2.560000000000000000e+02
3.550000000000000000e+01,2.560000000000000000e+02
3.550195312500000000e+01,2.560000000000000000e+02
3.550390625000000000e+01,2.560000000000000000e+02
3.550585937500000000e+01,2.560000000000000000e+02
3.550781250000000000e+01,2.560000000000000000e+02
3.550976562500000000e+01,2.560000000000000000e+02
3.551171875000000000e+01,2.560000000000000000e+02
3.551367187500000000e+01,1.280000000000000000e+02
3.551562500000000000e+01,2.560000000000000000e+02
3.551757812500000000e+01,2.560000000000000000e+02
3.551953125000000000e+01,2.560000000000000000e+02
3.552148437500000000e+01,3.840000000000000000e+02
3.552343750000000000e+01,2.560000000000000000e+02
3.552539062500000000e+01,1.280000000000000000e+02
3.552734375000000000e+01,2.560000000000000000e+02
3.552929687500000000e+01,1.280000000000000000e+02
3.553125000000000000e+01,0.000000000000000000e+00
3.553320312500000000e+01,0.000000000000000000e+00
3.553515625000000000e+01,0.000000000000000000e+00
3.553710937500000000e+01,3.840000000000000000e+02
3.553906250000000000e+01,2.560000000000000000e+02
3.554101562500000000e+01,2.560000000000000000e+02
3.554296875000000000e+01,2.560000000000000000e+02
3.554492187500000000e+01,2.560000000000000000e+02
3.554687500000000000e+01,2.560000000000000000e+02
3.554882812500000000e+01,2.560000000000000000e+02
3.555078125000000000e+01,2.560000000000000000e+02
3.555273437500000000e+01,0.000000000000000000e+00
3.555468750000000000e+01,6.400000000000000000e+02
3.555664062500000000e+01,6.400000000000000000e+02
3.555859375000000000e+01,0.000000000000000000e+00
3.556054687500000000e+01,2.560000000000000000e+02
3.556250000000000000e+01,2.560000000000000000e+02
3.556445312500000000e+01,2.560000000000000000e+02
3.556640625000000000e+01,0.000000000000000000e+00
3.556835937500000000e+01,8.960000000000000000e+02
3.557031250000000000e+01,1.280000000000000000e+02
3.557226562500000000e+01,2.560000000000000000e+02
3.557421875000000000e+01,2.560000000000000000e+02
3.557617187500000000e+01,3.840000000000000000e+02
3.557812500000000000e+01,2.560000000000000000e+02
3.558007812500000000e+01,1.280000000000000000e+02
3.558203125000000000e+01,6.400000000000000000e+02
3.558398437500000000e+01,1.280000000000000000e+02
3.558593750000000000e+01,3.840000000000000000e+02
3.558789062500000000e+01,3.840000000000000000e+02
3.558984375000000000e+01,2.560000000000000000e+02
3.559179687500000000e+01,1.280000000000000000e+02
3.559375000000000000e+01,2.560000000000000000e+02
3.559570312500000000e+01,6.400000000000000000e+02
3.559765625000000000e+01,1.280000000000000000e+02
3.559960937500000000e+01,2.560000000000000000e+02
3.560156250000000000e+01,1.280000000000000000e+02
3.560351562500000000e+01,2.560000000000000000e+02
3.560546875000000000e+01,2.560000000000000000e+02
3.560742187500000000e+01,0.000000000000000000e+00
3.560937500000000000e+01,3.840000000000000000e+02
3.561132812500000000e+01,2.560000000000000000e+02
3.561328125000000000e+01,2.560000000000000000e+02
3.561523437500000000e+01,2.560000000000000000e+02
3.561718750000000000e+01,2.560000000000000000e+02
3.561914062500000000e+01,3.840000000000000000e+02
3.562109375000000000e+01,5.120000000000000000e+02
3.562304687500000000e+01,3.840000000000000000e+02
3.562500000000000000e+01,0.000000000000000000e+00
3.562695312500000000e+01,0.000000000000000000e+00
3.562890625000000000e+01,0.000000000000000000e+00
3.563085937500000000e+01,2.560000000000000000e+02
3.563281250000000000e+01,2.560000000000000000e+02
3.563476562500000000e+01,1.280000000000000000e+02
3.563671875000000000e+01,2.560000000000000000e+02
3.563867187500000000e+01,2.560000000000000000e+02
3.564062500000000000e+01,2.560000000000000000e+02
3.564257812500000000e+01,1.280000000000000000e+02
3.564453125000000000e+01,2.560000000000000000e+02
3.564648437500000000e+01,2.560000000000000000e+02
3.564843750000000000e+01,2.560000000000000000e+02
3.565039062500000000e+01,2.560000000000000000e+02
3.565234375000000000e+01,2.560000000000000000e+02
3.565429687500000000e+01,2.560000000000000000e+02
3.565625000000000000e+01,2.560000000000000000e+02
3.565820312500000000e+01,2.560000000000000000e+02
3.566015625000000000e+01,5.120000000000000000e+02
3.566210937500000000e+01,5.120000000000000000e+02
3.566406250000000000e+01,5.120000000000000000e+02
3.566601562500000000e+01,2.560000000000000000e+02
3.566796875000000000e+01,2.560000000000000000e+02
3.566992187500000000e+01,2.560000000000000000e+02
3.567187500000000000e+01,2.560000000000000000e+02
3.567382812500000000e+01,2.560000000000000000e+02
3.567578125000000000e+01,2.560000000000000000e+02
3.567773437500000000e+01,2.560000000000000000e+02
3.567968750000000000e+01,2.560000000000000000e+02
3.568164062500000000e+01,1.024000000000000000e+03
3.568359375000000000e+01,8.960000000000000000e+02
3.568554687500000000e+01,3.840000000000000000e+02
3.568750000000000000e+01,2.560000000000000000e+02
3.568945312500000000e+01,2.560000000000000000e+02
3.569140625000000000e+01,2.560000000000000000e+02
3.569335937500000000e+01,2.560000000000000000e+02
3.569531250000000000e+01,2.560000000000000000e+02
3.569726562500000000e+01,2.560000000000000000e+02
3.569921875000000000e+01,3.840000000000000000e+02
3.570117187500000000e+01,2.560000000000000000e+02
3.570312500000000000e+01,2.560000000000000000e+02
3.570507812500000000e+01,2.560000000000000000e+02
3.570703125000000000e+01,2.560000000000000000e+02
3.570898437500000000e+01,2.560000000000000000e+02
3.571093750000000000e+01,1.280000000000000000e+02
3.571289062500000000e+01,1.280000000000000000e+02
3.571484375000000000e+01,8.960000000000000000e+02
3.571679687500000000e+01,3.840000000000000000e+02
3.571875000000000000e+01,3.840000000000000000e+02
3.572070312500000000e+01,2.560000000000000000e+02
3.572265625000000000e+01,3.840000000000000000e+02
3.572460937500000000e+01,1.280000000000000000e+02
3.572656250000000000e+01,2.560000000000000000e+02
3.572851562500000000e+01,2.560000000000000000e+02
3.573046875000000000e+01,2.560000000000000000e+02
3.573242187500000000e+01,1.280000000000000000e+02
3.573437500000000000e+01,0.000000000000000000e+00
3.573632812500000000e+01,1.280000000000000000e+02
3.573828125000000000e+01,5.120000000000000000e+02
3.574023437500000000e+01,1.280000000000000000e+02
3.574218750000000000e+01,2.560000000000000000e+02
3.574414062500000000e+01,2.560000000000000000e+02
3.574609375000000000e+01,0.000000000000000000e+00
3.574804687500000000e+01,2.560000000000000000e+02
3.575000000000000000e+01,2.560000000000000000e+02
3.575195312500000000e+01,1.280000000000000000e+02
3.575390625000000000e+01,1.280000000000000000e+02
3.575585937500000000e+01,7.680000000000000000e+02
3.575781250000000000e+01,7.680000000000000000e+02
3.575976562500000000e+01,2.560000000000000000e+02
3.576171875000000000e+01,1.280000000000000000e+02
3.576367187500000000e+01,2.560000000000000000e+02
3.576562500000000000e+01,2.560000000000000000e+02
3.576757812500000000e+01,1.280000000000000000e+02
3.576953125000000000e+01,1.280000000000000000e+02
3.577148437500000000e+01,1.280000000000000000e+02
3.577343750000000000e+01,1.280000000000000000e+02
3.577539062500000000e+01,2.560000000000000000e+02
3.577734375000000000e+01,2.560000000000000000e+02
3.577929687500000000e+01,2.560000000000000000e+02
3.578125000000000000e+01,6.400000000000000000e+02
3.578320312500000000e+01,5.120000000000000000e+02
3.578515625000000000e+01,5.120000000000000000e+02
3.578710937500000000e+01,5.120000000000000000e+02
3.578906250000000000e+01,1.280000000000000000e+02
3.579101562500000000e+01,1.280000000000000000e+02
3.579296875000000000e+01,5.120000000000000000e+02
3.579492187500000000e+01,2.560000000000000000e+02
3.579687500000000000e+01,1.280000000000000000e+02
3.579882812500000000e+01,5.120000000000000000e+02
3.580078125000000000e+01,5.120000000000000000e+02
3.580273437500000000e+01,5.120000000000000000e+02
3.580468750000000000e+01,3.840000000000000000e+02
3.580664062500000000e+01,2.560000000000000000e+02
3.580859375000000000e+01,2.560000000000000000e+02
3.581054687500000000e+01,2.560000000000000000e+02
3.581250000000000000e+01,1.280000000000000000e+02
3.581445312500000000e+01,5.120000000000000000e+02
3.581640625000000000e+01,5.120000000000000000e+02
3.581835937500000000e+01,5.120000000000000000e+02
3.582031250000000000e+01,6.400000000000000000e+02
3.582226562500000000e+01,6.400000000000000000e+02
3.582421875000000000e+01,5.120000000000000000e+02
3.582617187500000000e+01,5.120000000000000000e+02
3.582812500000000000e+01,3.840000000000000000e+02
3.583007812500000000e+01,2.560000000000000000e+02
3.583203125000000000e+01,3.840000000000000000e+02
3.583398437500000000e+01,5.120000000000000000e+02
3.583593750000000000e+01,5.120000000000000000e+02
3.583789062500000000e+01,5.120000000000000000e+02
3.583984375000000000e+01,6.400000000000000000e+02
3.584179687500000000e+01,6.400000000000000000e+02
3.584375000000000000e+01,5.120000000000000000e+02
3.584570312500000000e+01,2.560000000000000000e+02
3.584765625000000000e+01,2.560000000000000000e+02
3.584960937500000000e+01,3.840000000000000000e+02
3.585156250000000000e+01,2.560000000000000000e+02
3.585351562500000000e+01,3.840000000000000000e+02
3.585546875000000000e+01,3.840000000000000000e+02
3.585742187500000000e+01,2.560000000000000000e+02
3.585937500000000000e+01,2.560000000000000000e+02
3.586132812500000000e+01,2.560000000000000000e+02
3.586328125000000000e+01,2.560000000000000000e+02
3.586523437500000000e+01,2.560000000000000000e+02
3.586718750000000000e+01,3.840000000000000000e+02
3.586914062500000000e+01,5.120000000000000000e+02
